candidate,contest,reporting_unit,votes,county,ctv,municipality
ANDI RICH,13) STATE SENATOR DISTRICT 12,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
ANDI RICH,13) STATE SENATOR DISTRICT 12,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
ANDI RICH,13) STATE SENATOR DISTRICT 12,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T LYNNE W 1,NA,ONEIDA,T,LYNNE
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T MONICO W 1,NA,ONEIDA,T,MONICO
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T PIEHL W 1,NA,ONEIDA,T,PIEHL
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T STELLA W 1-2,NA,ONEIDA,T,STELLA
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
MARY FELZKOWSKI,13) STATE SENATOR DISTRICT 12,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
SCATTERING,13) STATE SENATOR DISTRICT 12,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
SCATTERING,13) STATE SENATOR DISTRICT 12,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
SCATTERING,13) STATE SENATOR DISTRICT 12,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
SCATTERING,13) STATE SENATOR DISTRICT 12,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
SCATTERING,13) STATE SENATOR DISTRICT 12,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
SCATTERING,13) STATE SENATOR DISTRICT 12,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
SCATTERING,13) STATE SENATOR DISTRICT 12,T LYNNE W 1,NA,ONEIDA,T,LYNNE
SCATTERING,13) STATE SENATOR DISTRICT 12,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
SCATTERING,13) STATE SENATOR DISTRICT 12,T MONICO W 1,NA,ONEIDA,T,MONICO
SCATTERING,13) STATE SENATOR DISTRICT 12,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
SCATTERING,13) STATE SENATOR DISTRICT 12,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
SCATTERING,13) STATE SENATOR DISTRICT 12,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
SCATTERING,13) STATE SENATOR DISTRICT 12,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
SCATTERING,13) STATE SENATOR DISTRICT 12,T PIEHL W 1,NA,ONEIDA,T,PIEHL
SCATTERING,13) STATE SENATOR DISTRICT 12,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
SCATTERING,13) STATE SENATOR DISTRICT 12,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
SCATTERING,13) STATE SENATOR DISTRICT 12,T STELLA W 1-2,NA,ONEIDA,T,STELLA
SCATTERING,13) STATE SENATOR DISTRICT 12,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
SCATTERING,13) STATE SENATOR DISTRICT 12,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
SCATTERING,13) STATE SENATOR DISTRICT 12,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
SCATTERING,13) STATE SENATOR DISTRICT 12,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
SCATTERING,13) STATE SENATOR DISTRICT 12,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T LYNNE W 1,NA,ONEIDA,T,LYNNE
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T MONICO W 1,NA,ONEIDA,T,MONICO
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T PIEHL W 1,NA,ONEIDA,T,PIEHL
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T STELLA W 1-2,NA,ONEIDA,T,STELLA
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
"DENNIS NITZEL, SR.",14) REP TO ASSEMBLY DISTRICT #34,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T LYNNE W 1,NA,ONEIDA,T,LYNNE
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T MONICO W 1,NA,ONEIDA,T,MONICO
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T PIEHL W 1,NA,ONEIDA,T,PIEHL
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T STELLA W 1-2,NA,ONEIDA,T,STELLA
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
ROB SWEARINGEN,14) REP TO ASSEMBLY DISTRICT #34,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T LYNNE W 1,NA,ONEIDA,T,LYNNE
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T MONICO W 1,NA,ONEIDA,T,MONICO
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T PIEHL W 1,NA,ONEIDA,T,PIEHL
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T STELLA W 1-2,NA,ONEIDA,T,STELLA
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
SCATTERING,14) REP TO ASSEMBLY DISTRICT #34,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T LYNNE W 1,NA,ONEIDA,T,LYNNE
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T MONICO W 1,NA,ONEIDA,T,MONICO
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T PIEHL W 1,NA,ONEIDA,T,PIEHL
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T STELLA W 1-2,NA,ONEIDA,T,STELLA
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
ELIZABETH MCCRANK,15) REP TO ASSEMBLY DISTRICT #35,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T LYNNE W 1,NA,ONEIDA,T,LYNNE
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T MONICO W 1,NA,ONEIDA,T,MONICO
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T PIEHL W 1,NA,ONEIDA,T,PIEHL
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T STELLA W 1-2,NA,ONEIDA,T,STELLA
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
CALVIN CALLAHAN,15) REP TO ASSEMBLY DISTRICT #35,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T LYNNE W 1,NA,ONEIDA,T,LYNNE
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T MONICO W 1,NA,ONEIDA,T,MONICO
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T PIEHL W 1,NA,ONEIDA,T,PIEHL
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T STELLA W 1-2,NA,ONEIDA,T,STELLA
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,T WOODRUFF W 1-3,NA,ONEIDA,T,WOODRUFF
SCATTERING,15) REP TO ASSEMBLY DISTRICT #35,C RHINELANDER W 1-17,NA,ONEIDA,C,RHINELANDER
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T CASSIAN W 1-2,NA,ONEIDA,T,CASSIAN
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T CRESCENT W 1-3,NA,ONEIDA,T,CRESCENT
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T ENTERPRISE W 1,NA,ONEIDA,T,ENTERPRISE
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T HAZELHURST W 1-2,NA,ONEIDA,T,HAZELHURST
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T LAKE TOMAHAWK W 1-2,NA,ONEIDA,T,LAKE TOMAHAWK
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T LITTLE RICE W 1,NA,ONEIDA,T,LITTLE RICE
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T LYNNE W 1,NA,ONEIDA,T,LYNNE
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T MINOCQUA W 1-7,NA,ONEIDA,T,MINOCQUA
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T MONICO W 1,NA,ONEIDA,T,MONICO
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T NEWBOLD W 1,NA,ONEIDA,T,NEWBOLD
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T NEWBOLD W 2-4,NA,ONEIDA,T,NEWBOLD
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T NOKOMIS W 1-2,NA,ONEIDA,T,NOKOMIS
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T PELICAN W 1- 4,NA,ONEIDA,T,PELICAN
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T PIEHL W 1,NA,ONEIDA,T,PIEHL
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T PINE LAKE W 1-4,NA,ONEIDA,T,PINE LAKE
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T SCHOEPKE W 1,NA,ONEIDA,T,SCHOEPKE
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T STELLA W 1-2,NA,ONEIDA,T,STELLA
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T SUGAR CAMP W 1-2,NA,ONEIDA,T,SUGAR CAMP
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T THREE LAKES W 1-4,NA,ONEIDA,T,THREE LAKES
JILLIAN PFEIFER,16) DISTRICT ATTORNEY,T WOODBORO W 1,NA,ONEIDA,T,WOODBORO
